Entity,Code,Year,Palma ratio (Pretax) (Estimated)
Tajikistan,TJK,2022,3.6048527
Tajikistan,TJK,2023,3.6189237
Tanzania,TZA,1991,3.7096775
Tanzania,TZA,2000,4.207317
Tanzania,TZA,2007,5.0673575
Tanzania,TZA,2011,4.5539775
Tanzania,TZA,2014,4.884273
Tanzania,TZA,2017,5.246377
Tanzania,TZA,2022,5.246377
Tanzania,TZA,2023,5.246377
Thailand,THA,1981,9.3879595
Thailand,THA,1989,10.28125
Thailand,THA,1990,10.185442
Thailand,THA,1991,10.328622
Thailand,THA,1992,11.833655
Thailand,THA,1993,9.789474
Thailand,THA,1994,9.131833
Thailand,THA,1995,8.935023
Thailand,THA,1996,8.8396225
Thailand,THA,1997,8.359327
Thailand,THA,1998,7.856296
Thailand,THA,1999,8.679749
Thailand,THA,2000,8.795854
Thailand,THA,2001,12.467641
Thailand,THA,2002,8.85623
Thailand,THA,2003,9.980968
Thailand,THA,2004,8.385197
Thailand,THA,2005,8.334848
Thailand,THA,2006,8.858491
Thailand,THA,2007,8.127031
Thailand,THA,2008,7.60631
Thailand,THA,2009,7.404138
Thailand,THA,2010,7.5094595
Thailand,THA,2011,7.4129553
Thailand,THA,2012,7.2679043
Thailand,THA,2013,6.6894803
Thailand,THA,2014,6.931298
Thailand,THA,2015,6.13912
Thailand,THA,2016,6.255139
Thailand,THA,2017,8.212963
Thailand,THA,2018,7.680851
Thailand,THA,2019,6.716876
Thailand,THA,2022,7.963181
Thailand,THA,2023,7.348378
Togo,TGO,2006,5.463768
Togo,TGO,2011,6.740741
Togo,TGO,2015,5.652019
Togo,TGO,2022,4.4281583
Togo,TGO,2023,4.4281583
Tonga,TON,1980,2.6246269
Tonga,TON,1981,2.6372476
Tonga,TON,1982,2.649925
Tonga,TON,1983,2.663411
Tonga,TON,1984,2.6741912
Tonga,TON,1985,2.6898112
Tonga,TON,1986,2.7034795
Tonga,TON,1987,2.71721
Tonga,TON,1988,2.731763
Tonga,TON,1989,2.7477133
Tonga,TON,1990,2.762414
Tonga,TON,1991,2.7839694
Tonga,TON,1992,2.8097785
Tonga,TON,1993,2.829771
Tonga,TON,1994,2.851145
Tonga,TON,1995,2.872519
Tonga,TON,1996,2.89016
Tonga,TON,1997,2.9099925
Tonga,TON,1998,2.929062
Tonga,TON,1999,2.945122
Tonga,TON,2000,2.9634147
Tonga,TON,2001,3.0989869
Tonga,TON,2002,3.238437
Tonga,TON,2003,3.3836734
Tonga,TON,2004,3.5313284
Tonga,TON,2005,3.678053
Tonga,TON,2006,3.8296943
Tonga,TON,2007,3.9874887
Tonga,TON,2008,4.146252
Tonga,TON,2009,4.3115063
Tonga,TON,2010,4.479426
Tonga,TON,2011,4.5289016
Tonga,TON,2012,4.5726743
Tonga,TON,2013,4.616959
Tonga,TON,2014,4.6562195
Tonga,TON,2015,4.694882
Tonga,TON,2016,4.733927
Tonga,TON,2017,4.771372
Tonga,TON,2018,4.815
Tonga,TON,2019,4.8473897
Tonga,TON,2020,4.8849645
Tonga,TON,2021,4.8849645
Tonga,TON,2022,4.8849645
Tonga,TON,2023,4.8849645
Trinidad and Tobago,TTO,2022,8.932758
Trinidad and Tobago,TTO,2023,8.932758
Tunisia,TUN,1985,6.7402134
Tunisia,TUN,1990,6.7821426
Tunisia,TUN,1995,6.7458434
Tunisia,TUN,2000,6.7390275
Tunisia,TUN,2005,6.8031025
Tunisia,TUN,2010,5.801087
Tunisia,TUN,2015,6.266904
Tunisia,TUN,2022,6.1981134
Tunisia,TUN,2023,6.1945753
Turkey,TUR,1987,7.654867
Turkey,TUR,1988,7.2490845
Turkey,TUR,1989,6.94887
Turkey,TUR,1990,6.674014
Turkey,TUR,1991,6.610599
Turkey,TUR,1992,6.270089
Turkey,TUR,1993,6.1309133
Turkey,TUR,1994,5.8279915
Turkey,TUR,1995,5.8356457
Turkey,TUR,1996,5.8338656
Turkey,TUR,1997,5.8509054
Turkey,TUR,1998,6.072668
Turkey,TUR,1999,5.818182
Turkey,TUR,2000,5.7731094
Turkey,TUR,2001,5.836498
Turkey,TUR,2002,5.9595313
Turkey,TUR,2003,5.528817
Turkey,TUR,2004,5.313745
Turkey,TUR,2005,4.7149534
Turkey,TUR,2006,4.292938
Turkey,TUR,2007,4.1590714
Turkey,TUR,2008,4.466607
Turkey,TUR,2009,4.7296295
Turkey,TUR,2010,4.425569
Turkey,TUR,2011,4.6654644
Turkey,TUR,2012,4.482425
Turkey,TUR,2013,4.1919866
Turkey,TUR,2014,5.049859
Turkey,TUR,2015,5.150333
Turkey,TUR,2016,4.7529626
Turkey,TUR,2017,4.7778783
Turkey,TUR,2018,4.973905
Turkey,TUR,2022,5.060377
Turkey,TUR,2023,5.579317
Turkmenistan,TKM,1998,4.964398
Turkmenistan,TKM,2022,5.6334105
Turkmenistan,TKM,2023,5.6415315
Turks and Caicos Islands,TCA,1980,11.876858
Turks and Caicos Islands,TCA,1981,11.925373
Turks and Caicos Islands,TCA,1982,11.976445
Turks and Caicos Islands,TCA,1983,12.027957
Turks and Caicos Islands,TCA,1984,12.103896
Turks and Caicos Islands,TCA,1985,12.156522
Turks and Caicos Islands,TCA,1986,12.209607
Turks and Caicos Islands,TCA,1987,12.287912
Turks and Caicos Islands,TCA,1988,12.342163
Turks and Caicos Islands,TCA,1989,12.510067
Turks and Caicos Islands,TCA,1990,12.566292
Turks and Caicos Islands,TCA,1991,12.427617
Turks and Caicos Islands,TCA,1992,12.350332
Turks and Caicos Islands,TCA,1993,12.27373
Turks and Caicos Islands,TCA,1994,12.224669
Turks and Caicos Islands,TCA,1995,12.122539
Turks and Caicos Islands,TCA,1996,12.076419
Turks and Caicos Islands,TCA,1997,12.002174
Turks and Caicos Islands,TCA,1998,11.930736
Turks and Caicos Islands,TCA,1999,11.859914
Turks and Caicos Islands,TCA,2000,11.815054
Turks and Caicos Islands,TCA,2001,11.702991
Turks and Caicos Islands,TCA,2002,11.641791
Turks and Caicos Islands,TCA,2003,11.536017
Turks and Caicos Islands,TCA,2004,11.455696
Turks and Caicos Islands,TCA,2005,11.378151
Turks and Caicos Islands,TCA,2006,11.327044
Turks and Caicos Islands,TCA,2007,11.252609
Turks and Caicos Islands,TCA,2008,11.204166
Turks and Caicos Islands,TCA,2009,11.109731
Turks and Caicos Islands,TCA,2010,11.06405
Turks and Caicos Islands,TCA,2011,10.198077
Turks and Caicos Islands,TCA,2012,9.446043
Turks and Caicos Islands,TCA,2013,8.798646
Turks and Caicos Islands,TCA,2014,8.2137165
Turks and Caicos Islands,TCA,2015,7.7140694
Turks and Caicos Islands,TCA,2016,7.243902
Turks and Caicos Islands,TCA,2017,6.8385773
Turks and Caicos Islands,TCA,2018,6.462141
Turks and Caicos Islands,TCA,2019,6.12625
Turks and Caicos Islands,TCA,2020,5.887273
Turks and Caicos Islands,TCA,2021,5.887273
Turks and Caicos Islands,TCA,2022,5.887273
Turks and Caicos Islands,TCA,2023,5.887273
Tuvalu,TUV,1980,2.6246269
Tuvalu,TUV,1981,2.6372476
Tuvalu,TUV,1982,2.649925
Tuvalu,TUV,1983,2.663411
Tuvalu,TUV,1984,2.6741912
Tuvalu,TUV,1985,2.6898112
Tuvalu,TUV,1986,2.7034795
Tuvalu,TUV,1987,2.71721
Tuvalu,TUV,1988,2.731763
Tuvalu,TUV,1989,2.7477133
Tuvalu,TUV,1990,2.762414
Tuvalu,TUV,1991,2.7839694
Tuvalu,TUV,1992,2.8097785
Tuvalu,TUV,1993,2.829771
Tuvalu,TUV,1994,2.851145
Tuvalu,TUV,1995,2.872519
Tuvalu,TUV,1996,2.89016
Tuvalu,TUV,1997,2.9099925
Tuvalu,TUV,1998,2.929062
Tuvalu,TUV,1999,2.945122
Tuvalu,TUV,2000,2.9634147
Tuvalu,TUV,2001,3.0989869
Tuvalu,TUV,2002,3.238437
Tuvalu,TUV,2003,3.3836734
Tuvalu,TUV,2004,3.5313284
Tuvalu,TUV,2005,3.678053
Tuvalu,TUV,2006,3.8296943
Tuvalu,TUV,2007,3.9874887
Tuvalu,TUV,2008,4.146252
Tuvalu,TUV,2009,4.3115063
Tuvalu,TUV,2010,4.479426
Tuvalu,TUV,2011,4.5289016
Tuvalu,TUV,2012,4.5726743
Tuvalu,TUV,2013,4.616959
Tuvalu,TUV,2014,4.6562195
Tuvalu,TUV,2015,4.694882
Tuvalu,TUV,2016,4.733927
Tuvalu,TUV,2017,4.771372
Tuvalu,TUV,2018,4.815
Tuvalu,TUV,2019,4.8473897
Tuvalu,TUV,2020,4.8849645
Tuvalu,TUV,2021,4.8849645
Tuvalu,TUV,2022,4.8849645
Tuvalu,TUV,2023,4.8849645
Uganda,UGA,1989,5.602174
Uganda,UGA,1996,4.8067727
Uganda,UGA,1999,5.9795456
Uganda,UGA,2002,6.7612123
Uganda,UGA,2005,5.8967085
Uganda,UGA,2009,6.2956924
Uganda,UGA,2012,5.246316
Uganda,UGA,2016,5.802706
Uganda,UGA,2022,5.9131904
Uganda,UGA,2023,5.952489
Ukraine,UKR,1992,2.7758875
Ukraine,UKR,1993,2.7637682
Ukraine,UKR,1995,3.3605769
Ukraine,UKR,1996,2.4101562
Ukraine,UKR,1999,1.5347043
Ukraine,UKR,2003,2.0655441
Ukraine,UKR,2004,2.2267258
Ukraine,UKR,2005,2.0396636
Ukraine,UKR,2006,2.141896
Ukraine,UKR,2007,1.9134225
Ukraine,UKR,2008,1.8558456
Ukraine,UKR,2009,1.6092681
Ukraine,UKR,2010,1.4629259
Ukraine,UKR,2011,1.444002
Ukraine,UKR,2012,1.2909952
Ukraine,UKR,2013,1.2756857
Ukraine,UKR,2014,1.4349113
Ukraine,UKR,2015,1.6194459
Ukraine,UKR,2016,1.7710512
Ukraine,UKR,2017,1.7805418
Ukraine,UKR,2018,1.7093649
Ukraine,UKR,2022,1.7244179
Ukraine,UKR,2023,1.750272
United Arab Emirates,ARE,1998,7.365918
United Arab Emirates,ARE,2009,8.41847
United Arab Emirates,ARE,2013,6.6152816
United Arab Emirates,ARE,2014,6.796448
United Arab Emirates,ARE,2018,5.5574517
United Arab Emirates,ARE,2022,6.0916667
United Arab Emirates,ARE,2023,5.5073614
United Kingdom,GBR,1981,1.7780548
United Kingdom,GBR,1982,1.8075709
United Kingdom,GBR,1983,1.8682519
United Kingdom,GBR,1984,1.90623
United Kingdom,GBR,1985,1.9669749
United Kingdom,GBR,1986,1.9108847
United Kingdom,GBR,1987,2.0438597
United Kingdom,GBR,1988,2.1315427
United Kingdom,GBR,1989,2.0777626
United Kingdom,GBR,1990,2.6093624
United Kingdom,GBR,1991,2.6508973
United Kingdom,GBR,1992,2.5518606
United Kingdom,GBR,1993,2.3582733
United Kingdom,GBR,1994,2.369979
United Kingdom,GBR,1995,2.4754937
United Kingdom,GBR,1996,2.6035502
United Kingdom,GBR,1997,2.5119133
United Kingdom,GBR,1998,2.6215227
United Kingdom,GBR,1999,2.7028444
United Kingdom,GBR,2000,2.9008937
United Kingdom,GBR,2001,2.6030703
United Kingdom,GBR,2002,2.590483
United Kingdom,GBR,2003,2.8028593
United Kingdom,GBR,2004,2.7014706
United Kingdom,GBR,2005,2.8512084
United Kingdom,GBR,2006,2.92
United Kingdom,GBR,2007,2.9048688
United Kingdom,GBR,2008,2.7659092
United Kingdom,GBR,2009,3.1646192
United Kingdom,GBR,2010,2.453505
United Kingdom,GBR,2011,2.8040752
United Kingdom,GBR,2012,3.0032628
United Kingdom,GBR,2013,3.225
United Kingdom,GBR,2014,2.8898506
United Kingdom,GBR,2015,2.7154844
United Kingdom,GBR,2016,2.682743
United Kingdom,GBR,2017,2.6485295
United Kingdom,GBR,2022,2.8114505
United Kingdom,GBR,2023,2.7781155
United States,USA,1913,4.439753
United States,USA,1914,4.569488
United States,USA,1915,4.422405
United States,USA,1916,4.6955605
United States,USA,1917,4.7974415
United States,USA,1918,4.636076
United States,USA,1919,4.978308
United States,USA,1920,4.63064
United States,USA,1921,5.332207
United States,USA,1922,5.0503836
United States,USA,1923,4.565308
United States,USA,1924,5.0319386
United States,USA,1925,5.3503404
United States,USA,1926,5.468427
United States,USA,1927,5.332956
United States,USA,1928,5.5757227
United States,USA,1929,5.293123
United States,USA,1930,5.18813
United States,USA,1931,5.223224
United States,USA,1932,5.7012987
United States,USA,1933,5.6241217
United States,USA,1934,5.811611
United States,USA,1935,5.421646
United States,USA,1936,5.429854
United States,USA,1937,5.2638583
United States,USA,1938,5.169045
United States,USA,1939,5.48307
United States,USA,1940,5.481523
United States,USA,1941,5.0537634
United States,USA,1942,3.5498743
United States,USA,1943,3.065509
United States,USA,1944,2.7153614
United States,USA,1945,3.9037611
United States,USA,1946,3.626104
United States,USA,1947,3.6182532
United States,USA,1948,3.6923077
United States,USA,1949,3.7269194
United States,USA,1950,3.6476636
United States,USA,1951,3.333919
United States,USA,1952,3.0867734
United States,USA,1953,2.9617622
United States,USA,1954,3.123157
United States,USA,1955,3.1260648
United States,USA,1956,2.9586093
United States,USA,1957,2.9766471
United States,USA,1958,3.1452613
United States,USA,1959,3.250452
United States,USA,1960,3.214674
United States,USA,1961,3.3651845
United States,USA,1962,2.892
United States,USA,1963,3.0181518
United States,USA,1964,3.134012
United States,USA,1965,3.0214345
United States,USA,1966,2.9119296
United States,USA,1967,2.568099
United States,USA,1968,2.596196
United States,USA,1969,2.4106007
United States,USA,1970,2.399857
United States,USA,1971,2.5319464
United States,USA,1972,2.5899172
United States,USA,1973,2.5587583
United States,USA,1974,2.3988564
United States,USA,1975,2.5092387
United States,USA,1976,2.4908156
United States,USA,1977,2.5517497
United States,USA,1978,2.5350223
United States,USA,1979,2.5433655
United States,USA,1980,2.559758
United States,USA,1981,2.653014
United States,USA,1982,2.7746592
United States,USA,1983,3.0016978
United States,USA,1984,3.1647875
United States,USA,1985,3.2033305
United States,USA,1986,3.244643
United States,USA,1987,3.3878844
United States,USA,1988,3.6638656
United States,USA,1989,3.587419
United States,USA,1990,3.6326149
United States,USA,1991,3.6322274
United States,USA,1992,3.941
United States,USA,1993,3.8828204
United States,USA,1994,3.851378
United States,USA,1995,4.0425534
United States,USA,1996,4.1975307
United States,USA,1997,4.3507853
United States,USA,1998,4.37122
United States,USA,1999,4.455216
United States,USA,2000,4.526483
United States,USA,2001,4.364204
United States,USA,2002,4.2773194
United States,USA,2003,4.397043
United States,USA,2004,4.585946
United States,USA,2005,4.8649554
United States,USA,2006,5.0444193
United States,USA,2007,4.909699
United States,USA,2008,4.8724833
United States,USA,2009,4.7966104
United States,USA,2010,5.0647397
United States,USA,2011,5.281623
United States,USA,2012,5.621455
United States,USA,2013,5.345238
United States,USA,2014,5.5653234
United States,USA,2015,5.5151515
United States,USA,2016,5.6770964
United States,USA,2017,5.40547
United States,USA,2018,5.5259347
United States,USA,2019,5.372941
United States,USA,2020,5.181185
United States,USA,2021,5.413631
United States,USA,2022,5.539007
United States,USA,2023,5.469006
Uruguay,URY,2001,5.7473927
Uruguay,URY,2002,5.7576833
Uruguay,URY,2003,6.25995
Uruguay,URY,2004,5.958838
Uruguay,URY,2005,5.56461
Uruguay,URY,2006,5.6487746
Uruguay,URY,2007,5.734503
Uruguay,URY,2008,5.464286
Uruguay,URY,2009,5.063034
Uruguay,URY,2010,4.6592517
Uruguay,URY,2011,4.191469
Uruguay,URY,2012,3.7604356
Uruguay,URY,2013,3.8189886
Uruguay,URY,2014,3.8679416
Uruguay,URY,2015,4.022222
Uruguay,URY,2016,4.051838
Uruguay,URY,2017,4.2126436
Uruguay,URY,2018,4.3310614
Uruguay,URY,2019,4.279138
Uruguay,URY,2022,4.7935348
Uruguay,URY,2023,4.7935348
Uzbekistan,UZB,1998,7.3112392
Uzbekistan,UZB,2000,4.244109
Uzbekistan,UZB,2002,4.0132394
Uzbekistan,UZB,2003,4.3248587
Uzbekistan,UZB,2022,4.2605433
Uzbekistan,UZB,2023,4.292844
Vanuatu,VUT,1980,2.6246269
Vanuatu,VUT,1981,2.6372476
Vanuatu,VUT,1982,2.649925
Vanuatu,VUT,1983,2.663411
Vanuatu,VUT,1984,2.6741912
Vanuatu,VUT,1985,2.6898112
Vanuatu,VUT,1986,2.7034795
Vanuatu,VUT,1987,2.71721
Vanuatu,VUT,1988,2.731763
Vanuatu,VUT,1989,2.7477133
Vanuatu,VUT,1990,2.762414
Vanuatu,VUT,1991,2.7839694
Vanuatu,VUT,1992,2.8097785
Vanuatu,VUT,1993,2.829771
Vanuatu,VUT,1994,2.851145
Vanuatu,VUT,1995,2.872519
Vanuatu,VUT,1996,2.89016
Vanuatu,VUT,1997,2.9099925
Vanuatu,VUT,1998,2.929062
Vanuatu,VUT,1999,2.945122
Vanuatu,VUT,2000,2.9634147
Vanuatu,VUT,2001,3.0989869
Vanuatu,VUT,2002,3.238437
Vanuatu,VUT,2003,3.3836734
Vanuatu,VUT,2004,3.5313284
Vanuatu,VUT,2005,3.678053
Vanuatu,VUT,2006,3.8296943
Vanuatu,VUT,2007,3.9874887
Vanuatu,VUT,2008,4.146252
Vanuatu,VUT,2009,4.3115063
Vanuatu,VUT,2010,4.479426
Vanuatu,VUT,2011,4.5289016
Vanuatu,VUT,2012,4.5726743
Vanuatu,VUT,2013,4.616959
Vanuatu,VUT,2014,4.6607842
Vanuatu,VUT,2015,4.694882
Vanuatu,VUT,2016,4.733927
Vanuatu,VUT,2017,4.771372
Vanuatu,VUT,2018,4.815
Vanuatu,VUT,2019,4.8473897
Vanuatu,VUT,2020,4.8849645
Vanuatu,VUT,2021,4.8849645
Vanuatu,VUT,2022,4.8849645
Vanuatu,VUT,2023,4.8849645
Venezuela,VEN,2022,8.932758
Venezuela,VEN,2023,8.932758
Vietnam,VNM,1992,4.467444
Vietnam,VNM,1997,4.5295258
Vietnam,VNM,1998,4.597073
Vietnam,VNM,2002,6.582017
Vietnam,VNM,2004,5.75
Vietnam,VNM,2006,4.298537
Vietnam,VNM,2008,4.3575583
Vietnam,VNM,2010,5.5196853
Vietnam,VNM,2012,4.5843253
Vietnam,VNM,2014,4.036347
Vietnam,VNM,2016,4.382668
Vietnam,VNM,2018,4.1318784
Vietnam,VNM,2022,4.167619
Vietnam,VNM,2023,4.1593513
West Africa (WID),,1980,7.99845
West Africa (WID),,1981,7.8320613
West Africa (WID),,1982,7.6373134
West Africa (WID),,1983,7.384503
West Africa (WID),,1984,7.271676
West Africa (WID),,1985,7.2906475
West Africa (WID),,1986,7.087447
West Africa (WID),,1987,7.094366
West Africa (WID),,1988,7.021038
West Africa (WID),,1989,7.105932
West Africa (WID),,1990,7.2846823
West Africa (WID),,1991,7.0763793
West Africa (WID),,1992,7.2207794
West Africa (WID),,1993,7.129445
West Africa (WID),,1994,6.9958043
West Africa (WID),,1995,6.891967
West Africa (WID),,1996,6.7391305
West Africa (WID),,1997,6.663526
West Africa (WID),,1998,6.46063
West Africa (WID),,1999,6.3436294
West Africa (WID),,2000,6.3039594
West Africa (WID),,2001,6.161857
West Africa (WID),,2002,6.3876767
West Africa (WID),,2003,6.2837152
West Africa (WID),,2004,6.412371
West Africa (WID),,2005,6.121859
West Africa (WID),,2006,5.997522
West Africa (WID),,2007,5.711885
West Africa (WID),,2008,5.6094675
West Africa (WID),,2009,5.4526315
West Africa (WID),,2010,5.3748546
West Africa (WID),,2011,5.35
West Africa (WID),,2012,5.283084
West Africa (WID),,2013,5.442757
West Africa (WID),,2014,5.482961
West Africa (WID),,2015,5.4307513
West Africa (WID),,2016,5.602871
West Africa (WID),,2017,5.3630056
West Africa (WID),,2018,5.2865295
West Africa (WID),,2019,5.2219706
West Africa (WID),,2020,5.1112347
West Africa (WID),,2021,5.065717
West Africa (WID),,2022,5.04253
West Africa (WID),,2023,5.085339
West Asia (WID),,1980,3.6994493
West Asia (WID),,1981,3.556327
West Asia (WID),,1982,2.7019823
West Asia (WID),,1983,2.9124293
West Asia (WID),,1984,2.5948157
West Asia (WID),,1985,2.7250342
West Asia (WID),,1986,2.58378
West Asia (WID),,1987,2.4911592
West Asia (WID),,1988,2.875
West Asia (WID),,1989,2.6951723
West Asia (WID),,1990,3.0125833
West Asia (WID),,1991,3.8853722
West Asia (WID),,1992,5.8461537
West Asia (WID),,1993,5.8157277
West Asia (WID),,1994,7.9070797
West Asia (WID),,1995,9.455933
West Asia (WID),,1996,13.540792
West Asia (WID),,1997,10.003572
West Asia (WID),,1998,8.415781
West Asia (WID),,1999,8.234604
West Asia (WID),,2000,8.37426
West Asia (WID),,2001,8.570149
West Asia (WID),,2002,7.908962
West Asia (WID),,2003,8.198212
West Asia (WID),,2004,7.7313643
West Asia (WID),,2005,8.268116
West Asia (WID),,2006,7.893617
West Asia (WID),,2007,7.589958
West Asia (WID),,2008,7.9859943
West Asia (WID),,2009,6.811486
West Asia (WID),,2010,5.930716
West Asia (WID),,2011,6.5510206
West Asia (WID),,2012,6.2781067
West Asia (WID),,2013,6.2567096
West Asia (WID),,2014,5.558011
West Asia (WID),,2015,5.558727
West Asia (WID),,2016,5.6472526
West Asia (WID),,2017,5.556645
West Asia (WID),,2018,5.630077
West Asia (WID),,2019,5.5429816
West Asia (WID),,2020,6.4482355
West Asia (WID),,2021,6.449585
West Asia (WID),,2022,6.3540444
West Asia (WID),,2023,6.3639574
Western Europe (WID),,1980,2.0495527
Western Europe (WID),,1981,1.9684352
Western Europe (WID),,1982,1.9420773
Western Europe (WID),,1983,1.9566088
Western Europe (WID),,1984,2.0197818
Western Europe (WID),,1985,2.0006738
Western Europe (WID),,1986,2.0934067
Western Europe (WID),,1987,2.0927694
Western Europe (WID),,1988,2.181376
Western Europe (WID),,1989,2.1930795
Western Europe (WID),,1990,2.3121388
Western Europe (WID),,1991,2.2907648
Western Europe (WID),,1992,2.3370206
Western Europe (WID),,1993,2.330645
Western Europe (WID),,1994,2.3367126
Western Europe (WID),,1995,2.4202683
Western Europe (WID),,1996,2.4764044
Western Europe (WID),,1997,2.4174545
Western Europe (WID),,1998,2.521933
Western Europe (WID),,1999,2.5743396
Western Europe (WID),,2000,2.5984848
Western Europe (WID),,2001,2.513653
Western Europe (WID),,2002,2.5666919
Western Europe (WID),,2003,2.5564697
Western Europe (WID),,2004,2.5993977
Western Europe (WID),,2005,2.673516
Western Europe (WID),,2006,2.722052
Western Europe (WID),,2007,2.783513
Western Europe (WID),,2008,2.6783535
Western Europe (WID),,2009,2.723898
Western Europe (WID),,2010,2.6508784
Western Europe (WID),,2011,2.75215
Western Europe (WID),,2012,2.7621665
Western Europe (WID),,2013,2.8948221
Western Europe (WID),,2014,2.8789346
Western Europe (WID),,2015,2.8312101
Western Europe (WID),,2016,2.8196204
Western Europe (WID),,2017,2.8158307
Western Europe (WID),,2018,2.792835
Western Europe (WID),,2019,2.7409685
Western Europe (WID),,2020,2.8358092
Western Europe (WID),,2021,2.8093386
Western Europe (WID),,2022,2.7992218
Western Europe (WID),,2023,2.7606177
World,OWID_WRL,1820,5.581576
World,OWID_WRL,1850,6.868217
World,OWID_WRL,1880,10.389397
World,OWID_WRL,1900,13.114537
World,OWID_WRL,1910,12.57113
World,OWID_WRL,1920,12.51153
World,OWID_WRL,1930,12.041037
World,OWID_WRL,1940,13.777778
